,Unnamed: 0,Institute,Academic Program Name,Quota,Seat Type,Gender,Closing Rank,Closing Rank 2024,Closing Rank 2023,Closing Rank 2022,Closing Rank 2021,Closing Rank 2020,State,mean_rank,median_rank,std_dev,min_rank,max_rank,lower_limit,upper_limit
4451,4451,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,11076,12628.0,11147.0,10154.0,9969.0,10096.0,Sikkim,10845.0,10615.0,1012.8684021135224,9969.0,12628.0,9602.131597886477,11627.868402113523
4452,4452,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),18335,18298.0,17932.0,17203.0,18283.0,18265.0,Sikkim,18052.666666666668,18274.0,441.4823514781385,17203.0,18335.0,17832.51764852186,18715.48235147814
4453,4453,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,966,1314.0,1034.0,455.0,560.0,638.0,Sikkim,827.8333333333334,802.0,330.0693361502499,455.0,1314.0,471.9306638497501,1132.06933615025
4454,4454,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6153,5705.0,4734.0,4390.0,5474.0,6684.0,Sikkim,5523.333333333333,5589.5,858.6681935804229,4390.0,6684.0,4730.831806419577,6448.168193580423
4455,4455,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7473,8495.0,8543.0,,,,Sikkim,8170.333333333333,8495.0,604.385086954777,7473.0,8543.0,7890.614913045223,9099.385086954777
4456,4456,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2695,2000.0,1961.0,2002.0,2475.0,2692.0,Sikkim,2304.1666666666665,2238.5,356.07157520176565,1961.0,2695.0,1882.4284247982343,2594.571575201766
4457,4457,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,626461,663130.0,817562.0,560614.0,800929.0,822346.0,Sikkim,715173.6666666666,732029.5,112951.6959211621,560614.0,822346.0,619077.8040788379,844981.1959211621
4458,4458,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),338000,,,724006.0,630778.0,,Sikkim,564261.3333333334,630778.0,201416.25609005181,338000.0,724006.0,429361.74390994816,832194.2560900518
4459,4459,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,118383,,,,,,Sikkim,118383.0,118383.0,,118383.0,118383.0,,
4460,4460,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,26390,32334.0,,17992.0,,,Sikkim,25572.0,26390.0,7205.906188676064,17992.0,32334.0,19184.093811323935,33595.90618867606
4461,4461,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),40002,,,,,,Sikkim,40002.0,40002.0,,40002.0,40002.0,,
4462,4462,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,49151,47070.0,49141.0,47258.0,47504.0,42791.0,Sikkim,47152.5,47381.0,2328.617851859768,42791.0,49151.0,45052.382148140234,49709.617851859766
4463,4463,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),64100,54473.0,58776.0,58990.0,60295.0,56522.0,Sikkim,58859.333333333336,58883.0,3294.0185589438724,54473.0,64100.0,55588.98144105613,62177.01855894387
4464,4464,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,15295,14850.0,16172.0,15307.0,14929.0,13096.0,Sikkim,14941.5,15112.0,1018.5363518304097,13096.0,16172.0,14093.46364816959,16130.53635183041
4465,4465,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),24074,23130.0,,,,,Sikkim,23602.0,23602.0,667.5088014401009,23130.0,24074.0,22934.4911985599,24269.5088014401
4466,4466,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6894,7347.0,5521.0,7105.0,7796.0,5955.0,Sikkim,6769.666666666667,6999.5,864.5728810613173,5521.0,7796.0,6134.927118938683,7864.072881061317
4467,4467,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,3011,2798.0,3012.0,,,,Sikkim,2940.3333333333335,3011.0,123.26529654908283,2798.0,3012.0,2887.734703450917,3134.265296549083
4468,4468,National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,182602,,,,,,Arunachal Pradesh,182602.0,182602.0,,182602.0,182602.0,,
4469,4469,National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,239854,,,,,,Arunachal Pradesh,239854.0,239854.0,,239854.0,239854.0,,
4470,4470,National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),36152,,,,,,Arunachal Pradesh,36152.0,36152.0,,36152.0,36152.0,,
4471,4471,National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,61897,,,,,,Arunachal Pradesh,61897.0,61897.0,,61897.0,61897.0,,
4472,4472,National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),77665,,,,,,Arunachal Pradesh,77665.0,77665.0,,77665.0,77665.0,,
4473,4473,National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,8904,,,,,,Arunachal Pradesh,8904.0,8904.0,,8904.0,8904.0,,
4474,4474,National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,19859,,,,,,Arunachal Pradesh,19859.0,19859.0,,19859.0,19859.0,,
4475,4475,National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),24549,,,,,,Arunachal Pradesh,24549.0,24549.0,,24549.0,24549.0,,
4476,4476,National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,10047,,,,,,Arunachal Pradesh,10047.0,10047.0,,10047.0,10047.0,,
4477,4477,National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,3782,,,,,,Arunachal Pradesh,3782.0,3782.0,,3782.0,3782.0,,
4478,4478,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,174477,189756.0,182340.0,185207.0,250132.0,138608.0,Arunachal Pradesh,186753.33333333334,183773.5,36101.02916907864,138608.0,250132.0,147672.47083092137,219874.52916907863
4479,4479,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,121430,172311.0,126258.0,100777.0,185775.0,69651.0,Arunachal Pradesh,129367.0,123844.0,43547.90512986819,69651.0,185775.0,80296.09487013181,167391.9051298682
4480,4480,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,41887,93275.0,,27157.0,24696.0,,Arunachal Pradesh,46753.75,34522.0,31929.55215653152,24696.0,93275.0,2592.447843468479,66451.55215653151
4481,4481,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,7690,6345.0,5888.0,5286.0,7120.0,5122.0,Arunachal Pradesh,6241.833333333333,6116.5,1017.0397075171975,5122.0,7690.0,5099.460292482802,7133.539707517198
4482,4482,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),5648,9273.0,7496.0,4950.0,10744.0,3531.0,Arunachal Pradesh,6940.333333333333,6572.0,2737.6298264496368,3531.0,10744.0,3834.3701735503632,9309.629826449636
4483,4483,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,58464,55692.0,57946.0,55417.0,56427.0,48956.0,Arunachal Pradesh,55483.666666666664,56059.5,3420.3400220835747,48956.0,58464.0,52639.159977916424,59479.840022083576
4484,4484,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),73295,65179.0,63526.0,57639.0,67300.0,57008.0,Arunachal Pradesh,63991.166666666664,64352.5,6135.986617217044,57008.0,73295.0,58216.513382782956,70488.48661721704
4485,4485,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,8766,9112.0,9452.0,8671.0,9203.0,,Arunachal Pradesh,9040.8,9112.0,321.22064068175945,8671.0,9452.0,8790.779359318241,9433.220640681759
4486,4486,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,19096,18279.0,18015.0,16308.0,16249.0,13799.0,Arunachal Pradesh,16957.666666666668,17161.5,1915.0872216864348,13799.0,19096.0,15246.412778313565,19076.587221686434
4487,4487,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),25742,24201.0,22785.0,21739.0,23572.0,19879.0,Arunachal Pradesh,22986.333333333332,23178.5,2032.929675779924,19879.0,25742.0,21145.570324220076,25211.429675779924
4488,4488,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,8810,8598.0,9156.0,8067.0,8730.0,7563.0,Arunachal Pradesh,8487.333333333334,8664.0,575.0539684817998,7563.0,9156.0,8088.9460315182005,9239.0539684818
4489,4489,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,3040,2694.0,2821.0,2202.0,2739.0,2213.0,Arunachal Pradesh,2618.1666666666665,2716.5,339.64417655344346,2202.0,3040.0,2376.8558234465563,3056.1441765534437
4490,4490,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,78084,71299.0,136432.0,122748.0,207107.0,59180.0,Arunachal Pradesh,112475.0,100416.0,55413.44364682635,59180.0,207107.0,45002.55635317365,155829.44364682634
4491,4491,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,35124,35104.0,43590.0,56617.0,74097.0,27010.0,Arunachal Pradesh,45257.0,39357.0,17333.7139471032,27010.0,74097.0,22023.2860528968,56690.7139471032
4492,4492,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,26592,,,16155.0,11759.0,9282.0,Arunachal Pradesh,15947.0,13957.0,7644.624647423835,9282.0,26592.0,6312.375352576165,21601.624647423836
4493,4493,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,18929,8735.0,7946.0,7918.0,9675.0,9124.0,Arunachal Pradesh,10387.833333333334,8929.5,4239.137148838979,7918.0,18929.0,4690.362851161021,13168.637148838978
4494,4494,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),16693,20835.0,9462.0,8004.0,15140.0,10259.0,Arunachal Pradesh,13398.833333333334,12699.5,4972.749879761364,8004.0,20835.0,7726.750120238636,17672.249879761366
4495,4495,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,30607,28514.0,29087.0,25609.0,28763.0,27307.0,Arunachal Pradesh,28314.5,28638.5,1698.7084211247084,25609.0,30607.0,26939.79157887529,30337.20842112471
4496,4496,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),47354,40714.0,37961.0,33831.0,43883.0,35057.0,Arunachal Pradesh,39800.0,39337.5,5216.821484390663,33831.0,47354.0,34120.67851560934,44554.32148439066
4497,4497,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,882,,,,,,Arunachal Pradesh,882.0,882.0,,882.0,882.0,,
4498,4498,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4648,4986.0,4734.0,4850.0,5432.0,,Arunachal Pradesh,4930.0,4850.0,308.00974010573105,4648.0,5432.0,4541.990259894269,5158.009740105731
4499,4499,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9908,11122.0,9436.0,8172.0,9383.0,7923.0,Arunachal Pradesh,9324.0,9409.5,1173.0123614011918,7923.0,11122.0,8236.487638598808,10582.512361401192
4500,4500,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),17870,17556.0,15904.0,15090.0,12926.0,15574.0,Arunachal Pradesh,15820.0,15739.0,1799.550166013718,12926.0,17870.0,13939.449833986282,17538.550166013716
4501,4501,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4755,4890.0,4074.0,3161.0,5014.0,3397.0,Arunachal Pradesh,4215.166666666667,4414.5,798.1913095659879,3161.0,5014.0,3616.308690434012,5212.6913095659875
4502,4502,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1942,1794.0,1688.0,1136.0,1883.0,1847.0,Arunachal Pradesh,1715.0,1820.5,296.44156253804897,1136.0,1942.0,1524.0584374619511,2116.941562538049
4503,4503,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,170231,182035.0,161165.0,200935.0,442309.0,141657.0,Arunachal Pradesh,216388.66666666666,176133.0,112449.09318917013,141657.0,442309.0,63683.90681082987,288582.0931891701
4504,4504,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,68145,96720.0,98335.0,69969.0,196124.0,45379.0,Arunachal Pradesh,95778.66666666667,83344.5,53002.814448542886,45379.0,196124.0,30341.685551457114,136347.3144485429
4505,4505,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,122723,,,,,,Arunachal Pradesh,122723.0,122723.0,,122723.0,122723.0,,
4506,4506,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,26012,12717.0,19238.0,10110.0,28584.0,10815.0,Arunachal Pradesh,17912.666666666668,15977.5,7993.578614529706,10110.0,28584.0,7983.921385470294,23971.078614529706
4507,4507,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),22863,17190.0,18166.0,9036.0,16763.0,9642.0,Arunachal Pradesh,15610.0,16976.5,5325.400529537661,9036.0,22863.0,11651.099470462339,22301.900529537663
4508,4508,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,47047,45212.0,44381.0,44246.0,46792.0,40190.0,Arunachal Pradesh,44644.666666666664,44796.5,2480.9926776729244,40190.0,47047.0,42315.507322327074,47277.492677672926
4509,4509,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),63171,50543.0,50899.0,50377.0,55919.0,53023.0,Arunachal Pradesh,53988.666666666664,51961.0,4968.636419246901,50377.0,63171.0,46992.363580753095,56929.636419246905
4510,4510,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7190,7662.0,7404.0,7471.0,7661.0,,Arunachal Pradesh,7477.6,7471.0,197.36590384359707,7190.0,7662.0,7273.634096156403,7668.365903843597
4511,4511,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,14893,14504.0,14091.0,13168.0,12970.0,12234.0,Arunachal Pradesh,13643.333333333334,13629.5,1016.6965460090177,12234.0,14893.0,12612.803453990982,14646.196546009018
4512,4512,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),23444,,,17680.0,22137.0,18279.0,Arunachal Pradesh,20385.0,20208.0,2838.96964877518,17680.0,23444.0,17369.03035122482,23046.96964877518
4513,4513,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,1269,,,,,,Arunachal Pradesh,1269.0,1269.0,,1269.0,1269.0,,
4514,4514,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,8042,7062.0,6775.0,6244.0,7800.0,7457.0,Arunachal Pradesh,7230.0,7259.5,669.8086293860359,6244.0,8042.0,6589.691370613964,7929.308629386036
4515,4515,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),10328,,,8206.0,9979.0,12003.0,Arunachal Pradesh,10129.0,10153.5,1556.9099738477707,8206.0,12003.0,8596.59002615223,11710.40997384777
4516,4516,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2900,2588.0,2564.0,2439.0,3093.0,2671.0,Arunachal Pradesh,2709.1666666666665,2629.5,242.4651865045097,2439.0,3093.0,2387.03481349549,2871.96518650451
4517,4517,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,115892,73439.0,141628.0,158048.0,438175.0,107472.0,Arunachal Pradesh,172442.33333333334,128760.0,133410.1304469292,73439.0,438175.0,-4650.130446929194,262170.1304469292
4518,4518,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,40279,59209.0,54767.0,65920.0,206026.0,37506.0,Arunachal Pradesh,77284.5,56988.0,64014.09732472996,37506.0,206026.0,-7026.097324729963,121002.09732472996
4519,4519,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,9495,29426.0,,18255.0,,25601.0,Arunachal Pradesh,20694.25,21928.0,8788.113084350549,9495.0,29426.0,13139.886915649451,30716.11308435055
4520,4520,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,34172,27924.0,32227.0,14115.0,19232.0,17628.0,Arunachal Pradesh,24216.333333333332,23578.0,8334.500840882234,14115.0,34172.0,15243.499159117766,31912.500840882232
4521,4521,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),14153,26671.0,19935.0,13322.0,,13543.0,Arunachal Pradesh,17524.8,14153.0,5795.457980177235,13322.0,26671.0,8357.542019822766,19948.457980177234
4522,4522,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,41523,40722.0,38784.0,34837.0,39301.0,34073.0,Arunachal Pradesh,38206.666666666664,39042.5,3075.636562838117,34073.0,41523.0,35966.86343716188,42118.13656283812
4523,4523,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),56639,43507.0,46973.0,46730.0,45214.0,44585.0,Arunachal Pradesh,47274.666666666664,45972.0,4769.787612322656,43507.0,56639.0,41202.21238767734,50741.78761232266
4524,4524,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,5850,6914.0,6350.0,6202.0,6419.0,,Arunachal Pradesh,6347.0,6350.0,385.58915959865885,5850.0,6914.0,5964.410840401341,6735.589159598659
4525,4525,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,12571,12655.0,11963.0,10289.0,11782.0,10982.0,Arunachal Pradesh,11707.0,11872.5,922.2483396569495,10289.0,12655.0,10950.25166034305,12794.74833965695
4526,4526,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),19949,20251.0,18670.0,16253.0,17908.0,18875.0,Arunachal Pradesh,18651.0,18772.5,1455.8704612705073,16253.0,20251.0,17316.629538729492,20228.370461270508
4527,4527,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,1196,,,,,,Arunachal Pradesh,1196.0,1196.0,,1196.0,1196.0,,
4528,4528,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6758,5980.0,5450.0,5171.0,6986.0,5456.0,Arunachal Pradesh,5966.833333333333,5718.0,751.8293467713711,5171.0,6986.0,4966.170653228629,6469.829346771371
4529,4529,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8980,,,6605.0,8579.0,10071.0,Arunachal Pradesh,8558.75,8779.5,1447.0545658912338,6605.0,10071.0,7332.445434108766,10226.554565891234
4530,4530,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2737,2196.0,2123.0,1772.0,2625.0,2703.0,Arunachal Pradesh,2359.3333333333335,2410.5,389.56625452760494,1772.0,2737.0,2020.933745472395,2800.066254527605
4531,4531,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,201715,156476.0,176501.0,238400.0,698231.0,187138.0,Arunachal Pradesh,276410.1666666667,194426.5,208467.03422212027,156476.0,698231.0,-14040.534222120274,402893.5342221203
4532,4532,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,156599,105947.0,131601.0,101499.0,,62801.0,Arunachal Pradesh,111689.4,105947.0,35143.417062090026,62801.0,156599.0,70803.58293790997,141090.41706209
4533,4533,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,97830,44024.0,,31269.0,,,Arunachal Pradesh,57707.666666666664,44024.0,35327.37933010788,31269.0,97830.0,8696.620669892123,79351.37933010788
4534,4534,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,15636,35049.0,33259.0,14303.0,,17763.0,Arunachal Pradesh,23202.0,17763.0,10093.487207105381,14303.0,35049.0,7669.5127928946185,27856.487207105383
4535,4535,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,50560,50666.0,49818.0,50451.0,52337.0,44834.0,Arunachal Pradesh,49777.666666666664,50505.5,2563.0533874007906,44834.0,52337.0,47942.44661259921,53068.55338740079
4536,4536,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),57769,64642.0,60078.0,60055.0,63719.0,54131.0,Arunachal Pradesh,60065.666666666664,60066.5,3867.425069302141,54131.0,64642.0,56199.07493069786,63933.92506930214
4537,4537,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7550,8525.0,8344.0,8120.0,8683.0,,Arunachal Pradesh,8244.4,8344.0,441.21797334197527,7550.0,8683.0,7902.782026658025,8785.217973341976
4538,4538,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,16768,16754.0,16254.0,15200.0,15083.0,12756.0,Arunachal Pradesh,15469.166666666666,15727.0,1518.984979078683,12756.0,16768.0,14208.015020921317,17245.984979078683
4539,4539,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),25018,23261.0,21819.0,23313.0,22751.0,21512.0,Arunachal Pradesh,22945.666666666668,23006.0,1256.3126468625026,21512.0,25018.0,21749.6873531375,24262.3126468625
4540,4540,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,1521,,,,,,Arunachal Pradesh,1521.0,1521.0,,1521.0,1521.0,,
4541,4541,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,8274,8019.0,7836.0,7366.0,8504.0,7919.0,Arunachal Pradesh,7986.333333333333,7969.0,390.8312508828672,7366.0,8504.0,7578.168749117132,8359.831250882868
4542,4542,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),11216,,,10747.0,11127.0,11202.0,Arunachal Pradesh,11073.0,11164.5,220.81817558042331,10747.0,11216.0,10943.681824419577,11385.318175580423
4543,4543,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,3054,,,860.0,3174.0,2956.0,Arunachal Pradesh,2511.0,3005.0,1104.2711019793403,860.0,3174.0,1900.7288980206597,4109.2711019793405
4544,4544,"National Institute of Technology, Jamshedpur","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,49446,47939.0,48303.0,49030.0,39246.0,39773.0,Jharkhand,45622.833333333336,48121.0,4767.763895860056,39246.0,49446.0,43353.23610413994,52888.76389586006
4545,4545,"National Institute of Technology, Jamshedpur","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),77436,74915.0,56645.0,61120.0,59233.0,58583.0,Jharkhand,64655.333333333336,60176.5,9072.43245588892,56645.0,77436.0,51104.06754411108,69248.93245588892
